YDR388W	YPR088C
YAR014C	YJL187C
Repressed_.....tP....._cdc14_Repressed_Defective	YBR160W
YOL139C	YOR204W
YAL035W	YOR361C
YMR260C	YPR041W
YHL007C	YKL129C
Induced_..K..s......_cdc14_Induced_Amplified	YFR014C
YDR160W	YHR135C
YMR124W	YPR119W
YFR028C	YGR052W
YER025W	YOR361C
YLR386W	YNL325C
Repressed_..RR.s......_cdc14_Repressed_Defective	YDL203C
YDR388W	YNL154C
YGR152C	YOR127W
YDR229W	YPR119W
Repressed_R.....s......_cdc14_Repressed_Defective	YHL009C
YLR096W	YNL054W
YPL049C	YPL256C
YGL210W	YMR291W
Induced_..R..s......_cdc14_Induced_Defective	YIL095W
YGR108W	YHR135C
Repressed_..RR.s......_cdc14_Repressed_Defective	YBL064C
YBR160W	YOR208W
YIR003W	YJL020C
YDL101C	YFR028C
YLR096W	YMR196W
YLR096W	YMR124W
Repressed_.....sP....._hog1_Repressed_Defective	YFR028C
Induced_..R..s......_cdc14_Induced_Defective	YGR162W
YFR021W	YLL039C
YFL023W	YMR260C
YFR014C	YGL210W
YHL007C	YPL201C
YDR264C	YHR135C
YFR021W	YNL242W
Repressed_..RS.s......_cdc14_Repressed_Defective	YLR096W
Repressed_..RR.s......_cdc14_Repressed_Defective	YGL210W
YDR229W	YDR388W
YHL007C	YLR229C
Repressed_R.R..s......_cdc14_Repressed_Defective	YER133W
YGR162W	YHR087W
YDR160W	YFR029W
YER008C	YJL085W
Repressed_R.....s......_cdc14_Repressed_Defective	YML029W
YDL115C	YMR291W
YNL154C	YOR208W
YDR480W	YNL154C
Repressed_..RR.s......_cdc14_Repressed_Defective	YKL161C
YJL187C	YLR096W
YFR021W	YFR029W
YHR061C	YLR229C
YHR135C	YOR119C
YDR264C	YNL154C
Repressed_..R..s......_cdc14_Repressed_Defective	YPR119W
YFL023W	YHR135C
Induced_.....s..S..._cdc14_Induced_Amplified	YNL154C
YLR210W	YPL269W
YFR014C	YNR064C
YCL043C	YMR291W
YMR260C	YOR119C
Repressed_..R..s......_cdc14_Repressed_Defective	YKL101W
YJR090C	YPL256C
YKR059W	YPR042C
YNL154C	YOR153W
YHR087W	YOL139C
Induced_..R..s......_cdc14_Induced_Defective	YDR432W
YGL137W	YOR119C
YDR206W	YHL007C
YGL137W	YMR291W
YAL035W	YER025W
YBR133C	YHL007C
YJL187C	YPR119W
YFR028C	YMR055C
YER133W	YLR096W
YLR386W	YPL256C
Induced_.....s..S..._cdc14_Induced_Defective	YJL187C
YKL101W	YOL139C
YAL035W	YMR260C
YFR021W	YJL187C
Repressed_..RK.s......_cdc14_Repressed_Defective	YHL007C
YOR204W	YPR119W
YBR160W	YDL056W
YGR162W	YPR041W
YBL064C	YBR122C
YAL023C	YCL043C
YDL115C	YJL187C
YDL149W	YFR021W
YBR160W	YLR096W
YDR071C	YLR096W
Induced_..K..s......_cdc14_Induced_Defective	YJL020C
Repressed_.....sP....._hog1_Repressed_Defective	YER033C
YBR160W	YCL063W
YFR019W	YFR021W
Repressed_.....tP....._cdc14_Repressed_Defective	YPL256C
YBR160W	YDL220C
Repressed_..RR.s......_cdc14_Repressed_Defective	YHR030C
YFR014C	YJL124C
YGR162W	YKR059W
Repressed_R.....s......_cdc14_Repressed_Defective	YOR153W
YBR133C	YJL187C
YCR009C	YDR388W
YBL056W	YCR009C
YDR211W	YPR041W
YER025W	YLR215C
YKR059W	YLL013C
YLR096W	YOR184W
YDL149W	YNL242W
Repressed_..RR.s......_cdc14_Repressed_Defective	YAR015W
Repressed_R.....s......_cdc14_Repressed_Defective	YIL095W
Repressed_.....sP....._hog1_Repressed_Defective	YJL020C
Repressed_..R..t......_cdc14_Repressed_Amplified	YHR135C
YNL154C	YOL139C
YGR162W	YJL124C
Induced_..R..s......_cdc14_Induced_Defective	YJL124C
YOL139C	YOR361C
YDR388W	YJL085W
YHR135C	YLL039C
YLR096W	YNR064C
YFR028C	YIL095W
Induced_.....tP....._cdc14_Induced_Defective	YBR160W
YHR030C	YLR096W
Repressed_R.....s......_cdc14_Repressed_Defective	YER008C
YMR260C	YOR361C
YBL056W	YDR071C
YFR021W	YLR386W
Repressed_R.....s......_cdc14_Repressed_Defective	YFR028C
YHL007C	YOL139C
YFR028C	YJL187C
YOR127W	YPL256C
YER133W	YFL023W
Repressed_..RK.s......_cdc14_Repressed_Defective	YMR291W
YDL203C	YLR371W
YDR229W	YJL187C
YDR388W	YIR003W
YAL035W	YDL220C
Repressed_.....tP....._cdc14_Repressed_Amplified	YPR041W
YBR160W	YKL129C
YDL056W	YNL154C
YKL161C	YPL049C
Induced_..K..s......_cdc14_Induced_Defective	YIR003W
Repressed_R.....s......_cdc14_Repressed_Defective	YLR229C
YLR096W	YOR093C
YJL187C	YLR067C
Repressed_..RS.s......_hog1_Repressed_Defective	YDR379W
Induced_..K..s......_cdc14_Induced_Amplified	YIR003W
YDL159W	YDR206W
YDR480W	YPL256C
YKL103C	YLL013C
YMR031C	YNL154C
YBR122C	YHL007C
Induced_..R..s......_cdc14_Induced_Defective	YLL013C
Repressed_..RR.s......_cdc14_Repressed_Defective	YGR287C
Induced_.....sP....._cdc14_Induced_Defective	YFR021W
Induced_..K..s......_cdc14_Induced_Defective	YJL187C
Repressed_.....tP....._cdc14_Repressed_Defective	YHL007C
YFR028C	YLR096W
YER025W	YGR052W
Repressed_.....sP....._hog1_Repressed_Defective	YLR096W
YDR471W	YMR031C
YNL152W	YPR119W
YHL007C	YPL256C
YJL020C	YKL129C
YBL085W	YDR162C
YFR028C	YOR119C
YHL007C	YIL156W
YFR028C	YPL269W
YFR028C	YHR061C
Induced_.....s..S..._cdc14_Induced_Defective	YNL154C
YFR014C	YHR087W
Repressed_..R..s......_cdc14_Repressed_Defective	YFR014C
YJL187C	YLR215C
YLR386W	YNL054W
YBR160W	YLR210W
Induced_..R..s......_cdc14_Induced_Defective	YOL139C
YBR160W	YGR108W
YBL085W	YFR028C
YDR211W	YJR090C
YFR028C	YNL152W
YDL203C	YNL154C
YDR388W	YIL156W
YHR030C	YPR088C
YFR028C	YOR093C
Repressed_.....tP....._cdc14_Repressed_Amplified	YMR260C
YGR162W	YOR361C
YCL063W	YFR021W
YDL159W	YPL201C
Repressed_..R..s......_cdc14_Repressed_Defective	YHR135C
YLL039C	YNL154C
Repressed_..RK.s......_cdc14_Repressed_Defective	YNL154C
YER133W	YJL187C
Repressed_R.....s......_cdc14_Repressed_Defective	YOR093C
YAL023C	YNL074C
YDL149W	YFR028C
YDR388W	YLR337C
YDR379W	YGR152C
YGL210W	YLR096W
YAL024C	YGR152C
YFR014C	YOR184W
YDR432W	YER133W
Repressed_..RS.s......_hog1_Repressed_Defective	YFR028C
YDL159W	YGR287C
Repressed_..RR.s......_cdc14_Repressed_Defective	YAR014C
Repressed_..RR.s......_cdc14_Repressed_Defective	YFL023W
Repressed_R.....s......_cdc14_Repressed_Defective	YPR042C
YFR014C	YIR003W
Repressed_..RK.s......_cdc14_Repressed_Defective	YHR030C
YGR238C	YLR096W
Repressed_R.R..s......_cdc14_Repressed_Defective	YDR388W
YFR028C	YPR042C
YJL124C	YOL139C
YDL203C	YLR096W
Repressed_..RR.s......_cdc14_Repressed_Defective	YKL101W
YDR162C	YHL007C
Repressed_..RK.s......_cdc14_Repressed_Defective	YGR052W
YDL149W	YKL103C
YDR211W	YGR052W
YBR160W	YJL187C
YER033C	YLR096W
Repressed_..R..s......_cdc14_Repressed_Defective	YHL007C
YGR052W	YLL013C
Repressed_..RR.s......_cdc14_Repressed_Defective	YLR371W
YKL161C	YLR096W
YDR480W	YKL161C
YAL023C	YML029W
YFR029W	YNL154C
YFL023W	YNL154C
YFR021W	YHR135C
YDL159W	YFR028C
YNL074C	YPL256C
YGR238C	YML064C
YHL009C	YNL154C
YDR471W	YFR014C
YAR015W	YLR096W
YAL024C	YFR028C
YFR014C	YHR135C
YHR135C	YIR003W
YKL129C	YLR337C
YLL013C	YLR067C
YML064C	YMR055C
